Formulation Index,Time,Release,Drug Group
11,1.03640830913558,0.0786240786240788,65
11,2.04018954018954,0.162162162162162,65
11,3.04237531510258,0.294840294840295,65
11,5.01938479211206,0.402948402948403,65
11,6.95642809279173,0.742014742014742,65
11,9.83790165608347,0.992628992628992,65
11,12.987172532627,0.995085995085995,65
11,14.9676920131465,0.995085995085995,65
11,17.9544656817384,1.002457002457,65
11,19.9673729219183,1.004914004914,65
12,0.0,0.0,65
12,1.00162736526372,0.149877149877149,65
12,2.03739749194294,0.248157248157248,65
12,3.00639777912505,0.402948402948403,65
12,4.98268930087112,0.533169533169533,65
12,6.98570471297744,0.84029484029484,65
12,10.0002393184211,0.992628992628992,65
12,12.922237467692,0.995085995085995,65
12,14.9676122403395,0.997542997542997,65
12,17.9543061361243,1.007371007371,65
12,19.9672133763042,1.00982800982801,65
13,0.0,0.0,65
13,1.0182201091292,0.638820638820639,65
13,2.02391588755225,0.663390663390663,65
13,3.02913302913303,0.702702702702702,65
13,5.00733909824819,0.773955773955774,65
13,6.98466766648585,0.872235872235872,65
13,10.0026325026325,0.918918918918919,65
13,12.9560611378793,0.953316953316953,65
13,14.968489741217,0.97051597051597,65
13,17.9547847729665,0.992628992628992,65
13,19.9675324675324,1.0,65
14,0.0,0.0,65
14,1.02564102564102,0.0231958762886597,65
14,2.05128205128205,0.0360824742268039,65
14,3.02564102564102,0.0489690721649485,65
14,5.02564102564102,0.0541237113402062,65
14,7.02564102564102,0.105670103092783,65
14,10.0,0.45360824742268,65
14,13.025641025641,0.706185567010309,65
14,14.9743589743589,0.81701030927835,65
14,18.0,0.956185567010309,65
14,20.9230769230769,0.974226804123711,65
14,24.9230769230769,0.981958762886597,65
14,27.9487179487179,0.987113402061855,65
14,29.9487179487179,1.00515463917525,65
15,0.0,0.0,65
15,1.07692307692307,0.0283505154639174,65
15,2.0,0.038659793814433,65
15,2.97435897435897,0.0592783505154639,65
15,4.97435897435897,0.0824742268041238,65
15,6.92307692307692,0.15721649484536,65
15,10.0,0.404639175257731,65
15,12.9230769230769,0.600515463917525,65
15,14.9743589743589,0.721649484536082,65
15,17.9487179487179,0.886597938144329,65
15,20.9743589743589,0.943298969072164,65
15,24.9743589743589,0.971649484536082,65
15,27.9487179487179,0.989690721649484,65
15,29.8974358974359,1.00257731958762,65
16,0.0,0.0,65
16,0.974358974358974,0.0695876288659793,65
16,2.0,0.0850515463917525,65
16,3.07692307692307,0.136597938144329,65
16,5.02564102564102,0.224226804123711,65
16,7.02564102564102,0.350515463917525,65
16,10.0,0.541237113402061,65
16,12.9230769230769,0.711340206185566,65
16,14.9743589743589,0.796391752577319,65
16,18.0,0.922680412371134,65
16,20.9230769230769,0.95360824742268,65
16,24.9230769230769,0.981958762886597,65
16,27.9487179487179,0.992268041237113,65
16,29.9487179487179,1.00515463917525,65
17,0.0,0.0,65
17,1.07692307692307,0.404639175257731,65
17,2.05128205128205,0.432989690721649,65
17,3.02564102564102,0.471649484536082,65
17,5.02564102564102,0.505154639175257,65
17,6.97435897435897,0.600515463917525,65
17,10.0,0.713917525773195,65
17,13.025641025641,0.780927835051546,65
17,14.9743589743589,0.829896907216494,65
17,17.9487179487179,0.889175257731958,65
17,20.9743589743589,0.922680412371134,65
17,24.9743589743589,0.974226804123711,65
17,27.9487179487179,0.987113402061855,65
17,29.9487179487179,0.999999999999999,65
18,0.0,0.0,65
18,2.02166064981949,0.0238017512865811,65
18,3.10469314079422,0.0343680390198939,65
18,4.98194945848375,0.0395623703817495,65
18,7.00361010830324,0.0500662493279053,65
18,10.0361010830324,0.0631624932790535,65
18,12.9963898916967,0.0815826868423073,65
18,14.9458483754512,0.0894317919963127,65
18,18.0505415162454,0.107842384207696,65
18,21.0108303249097,0.104985982026269,65
18,24.9819494584837,0.139296412934941,65
18,28.0144404332129,0.256116061141408,65
18,31.985559566787,0.468617981411782,65
18,35.956678700361,0.790162454873646,65
18,40.0,0.949468085106383,65
19,0.0,0.0,65
19,1.05886218505802,0.096514745308311,65
19,2.05239072567012,0.112600536193029,65
19,3.11487197558083,0.158176943699732,65
19,5.03164300782384,0.179624664879356,65
19,7.01946199743808,0.201072386058981,65
19,10.0023333444444,0.217158176943699,65
19,13.0560621717246,0.235924932975871,65
19,14.9713093871875,0.27882037533512,65
19,18.0957052176438,0.302949061662198,65
19,20.9353377873227,0.335120643431635,65
19,24.906785270406,0.436997319034852,65
19,27.8843232586821,0.528150134048257,65
19,31.923580588479,0.675603217158177,65
19,35.8927423463921,0.809651474530831,65
19,39.9359996952366,0.900804289544236,65
20,0.0,0.0,63
20,0.981370444941035,0.043138925149899,63
20,1.96108148770936,0.0574540345598157,63
20,3.05711662278469,0.0919308803681657,63
20,4.90021461601433,0.100399362789565,63
20,6.97695643516162,0.166482288647476,63
20,10.0388853242471,0.341980662433347,63
20,12.0114166869482,0.598275328008496,63
20,15.0170918423789,0.796833860654468,63
20,18.0763656879881,0.926222979401287,63
20,21.0140053543376,0.943231851671571,63
20,26.0821514702303,0.960036064340553,63
20,30.0562537336548,0.976945372480474,63
21,0.0,0.0,46
21,0.481283422459893,0.122908862135033,46
21,0.989304812834224,0.19768461589789,46
21,1.97860962566844,0.344567092758347,46
21,2.99465240641711,0.502139990658392,46
21,3.98395721925133,0.619610702812967,46
21,5.0,0.688948306595365,46
21,5.98930481283422,0.734226505380956,46
21,6.97860962566844,0.766135720209328,46
21,7.99465240641711,0.781997388162848,46
21,8.98395721925133,0.789842431868226,46
21,9.97326203208556,0.795013678782159,46
21,10.9893048128342,0.79750636277846,46
21,11.9786096256684,0.80000381290095,46
21,12.9679144385026,0.799827466231995,46
21,13.9839572192513,0.799646353436853,46
21,14.9732620320855,0.799470006767898,46
22,0.0,0.0,46
22,0.49763033,0.0504451,46
22,0.99526066,0.10267062,46
22,1.99052133,0.22611276,46
22,2.98578199,0.40652819,46
22,4.00473934,0.5537092,46
22,5.0,0.6462908,46
22,5.99526066,0.71038576,46
22,6.99052133,0.74836795,46
22,7.98578199,0.77922849,46
22,9.00473934,0.79109792,46
22,10.0,0.79821958,46
22,10.9952607,0.80296736,46
22,12.014218,0.80534125,46
22,12.985782,0.80771513,46
22,13.9810427,0.81008902,46
22,15.0,0.81008902,46
23,0.0,0.0,46
23,0.497630332,0.033827893,46
23,0.971563981,0.067062315,46
23,1.990521327,0.150148368,46
23,2.985781991,0.313946588,46
23,3.981042654,0.458753709,46
23,5.0,0.558456973,46
23,5.995260664,0.634421365,46
23,6.966824645,0.686646884,46
23,8.009478673,0.717507418,46
23,9.004739336,0.736498516,46
23,10.0,0.748367953,46
23,10.99526066,0.757863501,46
23,12.01421801,0.762611276,46
23,13.00947867,0.764985163,46
23,14.00473934,0.764985163,46
23,15.0,0.764985163,46
24,0.0,0.0,46
24,0.497630332,0.055192878,46
24,0.971563981,0.102670623,46
24,1.990521327,0.230860534,46
24,2.962085308,0.43264095,46
24,4.004739336,0.582195846,46
24,4.976303318,0.670029674,46
24,5.995260664,0.72462908,46
24,6.990521327,0.76735905,46
24,8.009478673,0.783976261,46
24,8.981042654,0.79347181,46
24,10.0,0.802967359,46
24,11.01895735,0.802967359,46
24,12.01421801,0.807715134,46
24,12.98578199,0.807715134,46
24,14.00473934,0.807715134,46
24,15.0,0.807715134,46
25,0.0,0.0,46
25,0.497630332,0.050445104,46
25,0.995260664,0.10504451,46
25,1.990521327,0.185756677,46
25,2.985781991,0.344807122,46
25,4.004739336,0.529970326,46
25,5.0,0.65578635,46
25,5.995260664,0.719881306,46
25,6.990521327,0.734124629,46
25,7.985781991,0.75074184,46
25,8.981042654,0.760237389,46
25,10.0,0.762611276,46
25,10.99526066,0.764985163,46
25,12.01421801,0.764985163,46
25,13.00947867,0.764985163,46
25,14.00473934,0.764985163,46
25,15.0,0.764985163,46
26,0.0,0.0,80
26,0.923616044592602,0.165616973605114,80
26,2.95425979561724,0.501338870976556,80
26,5.0222006667031,0.651381223017651,80
26,7.04382753155909,0.790234439040384,80
26,9.06207306410186,0.855261899557352,80
26,11.0799087381824,0.911340783649379,80
26,15.0208003169572,0.954140253565768,80
26,19.0516558281873,0.961152248756762,80
26,23.082613804033,0.970401388053992,80
26,28.075509590688,0.981959396688343,80
27,0.0,0.0,20
27,2.09774969416811,0.0525859498949718,20
27,3.02295538109907,0.13693729504124,20
27,4.02238312424827,0.252944381431464,20
27,5.02366127877132,0.353120170511981,20
27,6.02586463898131,0.445380310937644,20
27,7.02837640108694,0.535001901811689,20
27,7.99346873318781,0.611434171615374,20
27,8.99813930856295,0.682585915628094,20
27,10.0031182858337,0.751099110089196,20
27,10.9326415993036,0.798510761512814,20
27,11.9419382031134,0.830084262251265,20
27,12.9515432088189,0.859019213438098,20
27,13.9620734202112,0.880038515970078,20
27,14.9339505940163,0.898422695638169,20
27,15.9457144129912,0.908887799963677,20
27,16.9182083905875,0.921994880528532,20
27,17.8919359757664,0.924547762886916,20
27,18.9046250004283,0.92709721855757,20
27,19.9173140250902,0.929646674228224,20
27,20.9303114516477,0.92955758034726,20
27,21.9040390368266,0.932110462705644,20
27,22.9170364633841,0.93202136882468,20
27,23.8910724504586,0.931935701631446,20
27,24.8648000356375,0.934488583989829,20
27,25.877797462195,0.934399490108865,20
27,26.8904864868569,0.93694894577952,20
27,27.9034839134144,0.936859851898556,20
27,28.9164813399719,0.936770758017592,20
27,29.8905173270464,0.936685090824358,20
28,0.0,0.0,20
28,2.0222940303673,0.0314844068574873,20
28,3.06808485849493,0.0841628773211524,20
28,4.03348559249144,0.157956597573219,20
28,5.07495879408005,0.247574761759535,20
28,6.0385091167027,0.33719977932131,20
28,7.04132928070397,0.424182820643737,20
28,8.00642161280484,0.500615090447422,20
28,9.01140059007562,0.569128284908524,20
28,9.97772652975906,0.635006356505738,20
28,10.9848643202993,0.685049704105514,20
28,11.9146960356649,0.729822805977514,20
28,12.9617204713751,0.771947078234707,20
28,13.9320556357019,0.803524005660888,20
28,14.941969043303,0.829820407296103,20
28,15.9524992546954,0.850839709828083,20
28,16.9243764285004,0.869223889496174,20
28,17.9358318455797,0.8823275433733,20
28,18.9095594307586,0.884880425731683,20
28,19.9219400535248,0.890068430953955,20
28,20.8953592368081,0.895259862863957,20
28,21.9080482614699,0.897809318534611,20
28,22.8820842485445,0.897723651341377,20
28,23.895081675102,0.897634557460413,20
28,24.9077706997638,0.900184013131067,20
28,25.8818066868384,0.900098345937833,20
28,26.8948041133959,0.900009252056869,20
28,27.8688401004704,0.899923584863635,20
28,28.8821459289236,0.897195941431053,20
28,29.8945265516898,0.902383946653325,20
29,0.0,0.0,20
29,2.06341428311979,0.0130111333084326,20
29,3.07363609261651,0.0366689853920301,20
29,4.07954027557422,0.0972665311982785,20
29,5.04617461715331,0.160506053243873,20
29,6.04961158494587,0.242211995463065,20
29,7.05150654326021,0.337110685440346,20
29,8.01629047346544,0.416181504795649,20
29,9.02065264694493,0.489971798359987,20
29,9.98543657715016,0.56904261771529,20
29,10.9922659657948,0.621724514866684,20
29,11.9598255130608,0.677048388257426,20
29,12.9669633036011,0.727091735857203,20
29,13.9357564584496,0.771861411041473,20
29,14.9435110527812,0.816627659538014,20
29,15.9521908527997,0.853478259379701,20
29,16.9234512228135,0.877139538151028,20
29,17.9339814342058,0.898158840683007,20
29,18.9064754118021,0.911265921247862,20
29,19.9179308288814,0.924369575124988,20
29,20.8916584140603,0.926922457483372,20
29,21.8650775973436,0.932113889393373,20
29,22.8780750239011,0.932024795512409,20
29,23.8910724504586,0.931935701631446,20
29,24.9037614751205,0.9344851573021,20
29,26.8907948887525,0.934310396227902,20
29,27.9034839134144,0.936859851898556,20
29,28.8772114985933,0.93941273425694,20
29,29.8515558875635,0.936688517512087,20
30,0.0,0.0,44
30,0.251735988546289,0.668708153427783,44
30,0.793852948568427,0.758318201970513,44
30,1.01712409035329,0.731650763439615,44
30,2.05124801974466,0.782460232519393,44
30,3.0841859138543,0.804194893835723,44
30,3.98112509565939,0.792018264943338,44
30,5.06229509122588,0.8961284419732229,44
30,6.00519314019784,0.910600613914453,44
30,7.12619415397561,0.891139751666803,44
30,14.0807097009214,0.876120873938569,44
30,21.0374984821572,0.916828711090277,44
30,28.0823503830611,0.916341024678005,44
30,35.0821329432595,0.911010643254706,44
31,0.0,0.0,44
31,0.174781523096129,0.519115398890679,44
31,0.305867665418226,0.560271074877816,44
31,0.786516853932584,0.692880001868766,44
31,1.00499375780274,0.788915622623487,44
31,2.00998751560549,0.775128542544272,44
31,3.01498127340823,0.841383042506638,44
31,4.01997503121098,0.827595962427423,44
31,5.02496878901373,0.907571876111202,44
31,6.02996254681647,0.902932405179596,44
31,7.03495630461922,0.907440543395599,44
31,14.0262172284644,0.886401613367905,44
31,20.9737827715355,0.938546411580119,44
31,28.0524344569288,0.940370794303378,44
31,35.043695380774,0.942200887144707,44
32,0.0,0.0,51
32,0.3328165374677,0.00297785443803388,51
32,1.01291989664082,0.0119986518368722,51
32,1.70749354005167,0.0210154840500407,51
32,2.3875968992248,0.0392434425741983,51
32,3.06770025839793,0.0697476159321159,51
32,3.73333333333333,0.0849104859335034,51
32,4.41343669250646,0.106207498166101,51
32,5.09354005167958,0.142849778940898,51
32,5.77364341085271,0.240873133884493,51
32,6.45374677002583,0.29286068320149,51
32,7.13385012919896,0.418505521521045,51
32,7.79948320413436,0.51653284165031,51
32,8.47958656330749,0.731180237514621,51
32,9.15968992248062,0.841479807291976,51
32,9.83979328165374,0.902674517734292,51
32,10.5343669250646,0.94238188703186,51
32,11.2144702842377,0.994369436348856,51
33,0.0,0.0,51
33,0.3328165374677,0.00297785443803388,51
33,1.02739018087855,0.00585657923432236,51
33,1.70749354005167,0.0179464303416005,51
33,2.3875968992248,0.0361743888657584,51
33,3.06770025839793,0.0605404548067962,51
33,3.73333333333333,0.0757033248081837,51
33,4.41343669250646,0.0970003370407817,51
33,5.09354005167958,0.152056940066218,51
33,5.75917312661498,0.262360475029243,51
33,6.46821705426356,0.3143400939749,51
33,7.13385012919896,0.455334166022323,51
33,7.81395348837209,0.531874145006839,51
33,8.49405684754521,0.715831003786752,51
33,9.17416020671834,0.847613949523186,51
33,9.83979328165374,0.887329249192093,51
33,10.5343669250646,0.92396756478122,51
33,11.2144702842377,0.963678899264457,51
34,0.0,0.0,51
34,0.361757105943152,0.00296992406669405,51
34,1.01291989664082,0.00586054441999217,51
34,1.70749354005167,0.0240845377584804,51
34,2.3875968992248,0.0453815499910781,51
34,3.06770025839793,0.0697476159321159,51
34,3.73333333333333,0.0879795396419433,51
34,4.41343669250646,0.1215527667083,51
34,5.09354005167958,0.167402208608417,51
34,5.77364341085271,0.286908939511092,51
34,6.45374677002583,0.357310811078728,51
34,7.13385012919896,0.489093756815162,51
34,7.79948320413436,0.559499593568468,51
34,8.49405684754521,0.746521540871151,51
34,9.17416020671834,0.866028271773825,51
34,9.85426356589147,0.905739606257062,51
34,10.5343669250646,0.948519994448739,51
34,11.2144702842377,0.997438490057296,51
35,0.0,0.0,9
35,1.0,0.25625,9
35,2.94209702660406,0.478967985598584,9
35,7.07355242566509,0.6106488151829099,9
35,10.1721439749608,0.7464658048033039,9
35,13.9593114241001,0.9240625847406408,9
35,21.017214397496,0.9243304876813654,9
35,29.9687010954616,0.9893884298600697,9
36,0.0,0.0,9
36,0.338983050847457,0.258333333333334,9
36,1.01694915254237,0.435416666666667,9
36,5.00782472613457,0.495747857593252,9
36,10.0,0.504288080606115,9
36,21.017214397496,0.533933827973641,9
36,30.1408450704225,0.5760337949758401,9
36,45.1173708920187,0.6663726268536769,9
36,60.0938967136149,0.71704548795907,9
36,75.0704225352112,0.840787242592647,9
36,90.0469483568074,0.883109373009106,9
36,119.999999999999,0.974016681858724,9
37,0.0,0.0,81
37,0.995334370139971,0.275471698113207,81
37,1.99066874027994,0.383018867924528,81
37,3.98133748055987,0.549056603773584,81
37,7.09175738724728,0.750943396226415,81
37,12.0684292379471,0.881132075471698,81
37,21.0264385692068,0.933962264150943,81
37,28.9891135303266,0.956603773584905,81
37,36.9517884914463,0.958490566037735,81
37,59.9688958009331,0.973584905660377,81
37,75.0233281493001,0.979245283018868,81
38,0.0,0.0,81
38,0.995334370139971,0.196226415094339,81
38,1.99066874027994,0.20188679245283,81
38,3.98133748055987,0.233962264150943,81
38,6.96734059097978,0.290566037735849,81
38,11.9440124416796,0.375471698113207,81
38,20.9020217729393,0.475471698113207,81
38,28.9891135303266,0.592452830188679,81
38,36.9517884914463,0.694339622641509,81
38,59.9688958009331,0.766037735849056,81
38,75.0233281493001,0.80566037735849,81
39,0.0,0.0,62
39,1.93637621023513,0.175470686199791,62
39,3.87275242047026,0.201961780562847,62
39,8.02213001383125,0.252897507550738,62
39,15.0760719225449,0.303773957715866,62
39,19.9170124481327,0.303675163011262,62
39,21.9917012448132,0.350571597933779,62
39,29.1839557399723,0.489200327433878,62
39,35.9612724757953,0.591102831173963,62
39,42.0470262793914,0.705264346402461,62
39,48.9626556016597,0.83981708866119,62
39,56.0165975103734,0.9294690490304,62
39,63.0705394190871,0.988508764501651,62
39,69.9861687413554,0.996530894515482,62
39,76.9017980636237,0.998430575549721,62
39,83.9557399723374,0.998286617551584,62
39,90.0414937759335,0.998162418494368,62
40,0.0,0.0,21
40,0.346558648386649,0.0172413793103449,21
40,0.431510524858053,0.0409482758620691,21
40,0.517024996537875,0.0581896551724139,21
40,1.12143978211697,0.112068965517241,21
40,2.07485112865254,0.155172413793103,21
40,2.93974749573004,0.21551724137931,21
40,3.97904837741771,0.271551724137931,21
40,5.01853679084152,0.325431034482758,21
40,7.0170625028851,0.357758620689655,21
40,7.96991125421224,0.407327586206896,21
40,9.96862449799196,0.4375,21
40,14.9234004985459,0.495689655172413,21
40,19.8791141577805,0.543103448275862,21
40,24.92446798689,0.560344827586207,21
40,29.8801816461247,0.607758620689655,21
40,34.9253479434981,0.627155172413793,21
40,39.8776860314822,0.713362068965517,21
40,44.8337747541891,0.756465517241379,21
40,49.8765031389927,0.803879310344827,21
40,54.9186689285879,0.857758620689655,21
40,59.9630850990167,0.885775862068965,21
41,0.0,0.0,60
41,0.336806998107372,0.129310344827586,60
41,0.93822127590823,0.217672413793103,60
41,1.80255504777731,0.284482758620689,60
41,3.01138461893551,0.392241379310345,60
41,3.95992014033143,0.491379310344827,60
41,4.99828336333841,0.558189655172413,60
41,6.81415316438166,0.689655172413793,60
41,7.85345404606933,0.745689655172413,60
41,9.84954184554309,0.80603448275862,60
41,14.8080684808198,0.821120689655172,60
41,19.9404370354983,0.838362068965517,60
41,25.071867931496,0.866379310344827,60
41,29.9424421825231,0.892241379310345,60
41,34.8137665604948,0.909482758620689,60
42,0.0,0.0,60
42,0.337932188524211,0.116379310344827,60
42,0.340370101094031,0.0883620689655173,60
42,1.02636119189401,0.204741379310344,60
42,2.06547454184554,0.262931034482758,60
42,2.9320586945483,0.303879310344827,60
42,3.97248476665281,0.346982758620689,60
42,5.01178564834048,0.40301724137931,60
42,6.82671779070303,0.545258620689655,60
42,7.95584637400175,0.568965517241379,60
42,10.0425120020311,0.588362068965517,60
42,14.8264465909615,0.609913793103448,60
42,19.8723630152795,0.620689655172413,60
42,24.8318273092369,0.625,60
42,29.8726803766791,0.693965517241379,60
42,34.7411917786086,0.74353448275862,60
42,39.9579496145501,0.790948275862069,60
42,44.8275862068965,0.827586206896551,60
42,49.8714397821169,0.862068965517241,60
43,0.0,0.0,55
43,0.934913117726801,0.0498371507543882,55
43,2.9862854527209,0.0769317441594337,55
43,7.02677769757574,0.128856886322423,55
43,10.0103871410714,0.164968926603404,55
43,14.058766571011,0.343877748631186,55
43,17.1039242266861,0.370916004999912,55
43,21.020756676819,0.431918452139927,55
43,24.0767592119857,0.63355926832274,55
43,28.0649988556539,0.844217531381489,55
43,32.0467597401454,0.95056777169416,55
43,35.155437404271,1.00027816411682,55
43,40.1247865354483,1.00679917607084,55
44,0.0,0.0,55
44,0.932659636274009,0.0135560993644479,55
44,3.04487597049347,0.0202390802978822,55
44,7.02142567912536,0.0426893892713156,55
44,10.0051759652118,0.0810689952641678,55
44,14.0470766359747,0.15566979454587,55
44,17.0305452368796,0.18951426911498,55
44,21.071319166916,0.245974542701713,55
44,23.936057463777,0.368261122163342,55
44,28.0527455502543,0.646939314448689,55
44,32.1066178412351,0.91428319923945,55
44,35.0927624513652,0.991211422334114,55
44,40.1870389605816,1.00906322071794,55
45,0.0,0.0,66
45,0.106779661016949,0.0916101694915254,66
45,0.177966101694915,0.179067796610169,66
45,0.510169491525423,0.276786723163841,66
45,1.00847457627118,0.38274011299435,66
45,2.01694915254237,0.530056497175141,66
45,3.01355932203389,0.648213276836158,66
45,4.01016949152542,0.751786723163841,66
45,5.0186440677966,0.819936440677966,66
45,6.01525423728813,0.865176553672316,66
45,7.03559322033898,0.893735875706214,66
46,0.0,0.0,47
46,0.197044334975369,0.0321782178217824,47
46,0.344827586206895,0.0792079207920792,47
46,0.985221674876847,0.136138613861386,47
46,2.01970443349753,0.205445544554455,47
46,3.00492610837438,0.297029702970297,47
46,3.99014778325123,0.341584158415841,47
46,5.02463054187192,0.378712871287128,47
46,5.96059113300492,0.413366336633663,47
46,6.99507389162561,0.445544554455445,47
46,8.0295566502463,0.482673267326732,47
46,10.0,0.574257425742574,47
46,11.9704433497536,0.631188118811881,47
46,14.975369458128,0.68069306930693,47
46,18.9655172413793,0.717821782178217,47
46,21.9704433497536,0.745049504950495,47
46,25.9605911330049,0.789603960396039,47
46,28.9655172413793,0.826732673267326,47
47,0.0,0.0,36
47,0.228608155665265,0.0452074518193189,36
47,1.08973248182886,0.161691750761659,36
47,2.01160054064442,0.239912539106928,36
47,4.03378712598338,0.333737661429305,36
47,6.05836817381277,0.394519201383747,36
47,7.85131648177845,0.451832551457314,36
47,9.93575909186859,0.486524532213397,36
47,11.9632386995548,0.507305946143497,36
47,15.9593445473993,0.561045245889243,36
47,19.9567106386598,0.597393186493971,36
47,24.9383268378287,0.651089637963572,36
47,29.9779142341343,0.704783568946342,36
48,0.15361038492743,0.0345082484449654,82
48,0.461372036419364,0.101314342378076,82
48,1.0806815108627,0.186539258992157,82
48,2.09050752726945,0.280962769313981,82
48,4.04399170648156,0.315434958983142,82
48,7.01451365726133,0.352164428017668,82
48,10.063463445416,0.386586135400703,82
48,14.0519246371585,0.414052104931037,82
48,21.0785179843144,0.614189128279095,82
48,27.9561885873974,0.717558820878031,82
48,34.9903542774722,0.820921301721806,82
48,42.0247002614261,0.92197962679167,82
49,0.186219739292363,0.0773333333333334,82
49,0.372439478584729,0.109333333333333,82
49,1.11731843575418,0.128,82
49,2.14152700186219,0.149333333333333,82
49,4.09683426443202,0.175999999999999,82
49,7.07635009310986,0.205333333333333,82
49,10.0558659217877,0.213333333333333,82
49,14.0595903165735,0.256,82
49,21.0428305400372,0.338666666666666,82
49,28.0260707635009,0.570666666666666,82
49,35.0093109869646,0.848,82
49,41.9925512104282,0.984,82
50,0.0,0.0,81
50,0.197368421052631,0.370967741935483,81
50,0.513157894736842,0.499999999999999,81
50,1.0657894736842,0.709677419354838,81
50,1.97368421052631,0.911290322580645,81
50,3.03947368421052,0.979838709677419,81
