Formulation Index,t0.0000,t0.0204,t0.0408,t0.0612,t0.0816,t0.1020,t0.1224,t0.1429,t0.1633,t0.1837,t0.2041,t0.2245,t0.2449,t0.2653,t0.2857,t0.3061,t0.3265,t0.3469,t0.3673,t0.3878,t0.4082,t0.4286,t0.4490,t0.4694,t0.4898,t0.5102,t0.5306,t0.5510,t0.5714,t0.5918,t0.6122,t0.6327,t0.6531,t0.6735,t0.6939,t0.7143,t0.7347,t0.7551,t0.7755,t0.7959,t0.8163,t0.8367,t0.8571,t0.8776,t0.8980,t0.9184,t0.9388,t0.9592,t0.9796,t1.0000
90,0.0,0.044388705627567346,0.07161320150684908,0.0938075162996116,0.12708876083408946,0.17086426343396693,0.2072968108124857,0.2333007532514914,0.25930469569049713,0.2839437988475058,0.3083390745075128,0.3312201961188038,0.34407804444986045,0.35693589278091714,0.3703292919347874,0.38484275738094176,0.3993562228270962,0.41621158693315036,0.434085708015925,0.4519598290986997,0.4769486153504559,0.5028248858228748,0.5293815228011548,0.5592156242377765,0.5890497256743981,0.6191483747534313,0.6494676296630857,0.6797868845727402,0.6996816880116662,0.7174124870158196,0.7348969098034905,0.7504062165890262,0.7659155233745618,0.7815094723118892,0.7972337622153558,0.8129580521188223,0.8257285679830794,0.8364118744316175,0.8470951808801555,0.8695120838409115,0.8924263646885063,0.9166742423551103,0.9450959726613625,0.9735177029676148,0.9924264515936994,0.9931787029269878,0.9939309542602763,0.9934634824772882,0.9927057333393966,0.991947984201505
91,0.0,0.014768809379329515,0.02590558244312696,0.03651399062436716,0.06039661423392358,0.10282062746851434,0.12499441090990286,0.1404996114251637,0.15378742599208148,0.16720166391048724,0.18062411436944242,0.1940465648283976,0.21287238640223496,0.23198204264553118,0.25131294189931797,0.2711065551064734,0.29090016831362886,0.30906945832211696,0.32680025732627,0.3443067513166671,0.35884415525655766,0.3733815591964483,0.3883098995358761,0.40512146038060093,0.42193302122532583,0.4397147398079247,0.45830547128380167,0.4768962027596787,0.4953046870898808,0.5136483115336523,0.5317597193136127,0.5480095235053544,0.5642593276970961,0.5797379478391813,0.594029016956443,0.6083200860737046,0.6280978387330791,0.65175261698688,0.6754073952406808,0.7009921205235952,0.7268683909960141,0.751958995089205,0.772651783718182,0.793344572347159,0.8200046684569577,0.85443496069072,0.8888652529244823,0.90529126285276,0.917432500790714,0.929573738728668
92,0.0,0.04765018140372291,0.07277729781830013,0.08831771809998319,0.09801349670205653,0.11153922780827039,0.12385683365850048,0.1323756130597173,0.14088491645260787,0.14918969599912354,0.1574944755456392,0.16666910001201404,0.18072334232150192,0.19477758463098974,0.20394536531357355,0.20687161517859895,0.20979786504362433,0.2236142969047301,0.24152145702832317,0.2594286171519163,0.27377431634402066,0.28782855865350854,0.30149742513778927,0.3137353744276061,0.3259733237174229,0.3432539007973171,0.36403280090657786,0.38481170101583867,0.4008772209979457,0.41567332947039826,0.42992759906062417,0.43756086182169757,0.4451941245827709,0.4600972670931582,0.483747907188087,0.5073985472830157,0.5214169369961263,0.5302781161648652,0.5391392953336039,0.5547752540735063,0.5708504421372755,0.5863678351777442,0.6006853203192523,0.6150028054607602,0.6318052920961007,0.6509502711790321,0.6700952502619636,0.6975711791535292,0.7260454450056341,0.754519710857739
93,0.0,0.017609563149622944,0.030428203345466493,0.04588769375485673,0.06566313900309632,0.0958272229590376,0.11471442284328527,0.12921641602532744,0.14371840920736959,0.15511294698239944,0.1650739119963276,0.17726268864259073,0.1954725778086783,0.2136824669747658,0.2339259800388958,0.25711098481269407,0.2802959895864924,0.295184180078393,0.3081976988869121,0.32127640635412585,0.33577839953616767,0.3502803927182095,0.3648112551633874,0.38722342644472546,0.40963559772606356,0.4299836918735423,0.4488939613921715,0.4678042309108008,0.4855794538385525,0.5029308122499112,0.5202821706612699,0.531360529070234,0.5421515745019894,0.5584817594372419,0.5794931700134965,0.6005045805897511,0.6234864286395921,0.6473927446730193,0.6712990607064464,0.6903243716870973,0.7093407594409606,0.728660041170779,0.7540605019562954,0.7794609627418116,0.8082837032262996,0.843061210386997,0.8778387175476944,0.8986069571664732,0.9152353423106916,0.93186372745491
94,0.0,0.010459013264624525,0.016299474931023846,0.029160361539405585,0.05157253282074373,0.07100595749321788,0.08697667443730987,0.10191812195820167,0.11685956947909346,0.1318010169999857,0.14674246452087808,0.16127493081400882,0.17173394407863343,0.18219295734325802,0.1951737576535563,0.2118021427977751,0.22843052794199392,0.24588769375485747,0.263817430779928,0.28174716780499853,0.2922250030013951,0.30234662874135454,0.3156653442940329,0.3433070222076829,0.37094870012133285,0.3899990457104689,0.4004580589750933,0.41091707223971774,0.4288577154308624,0.44846836530203343,0.4680790151732044,0.4874125450055643,0.5067333823170627,0.5253390256484005,0.5426903840597589,0.560041742471117,0.5758159528063865,0.5904997891631253,0.605183625519864,0.6221583550527153,0.6391372726900935,0.6569253397195026,0.690958636850423,0.7249919339813433,0.7606976476143398,0.797372109711075,0.83404657180781,0.8543590582525599,0.8670592886453179,0.879759519038076
95,0.0,0.016401453346088234,0.03044744945911626,0.04634995740764777,0.0663289287174434,0.11930914400309006,0.14017200924312867,0.14898036323767544,0.15778871723222224,0.17407583913144598,0.1914994404671648,0.20769397874909087,0.22175909383316653,0.23582420891724215,0.25458685518770535,0.2791654924508393,0.30374412971397335,0.31673552338401745,0.32904838477158366,0.34159612271846973,0.3631083160127111,0.3846205093069525,0.40298216702464446,0.4184750443799505,0.43396792173525645,0.45267947786642054,0.47271523517563996,0.49275099248485943,0.5105829697313288,0.5281525922084234,0.5457222146855178,0.5625156938424951,0.5792888373666307,0.5946954263638178,0.6094614429264975,0.6242274594891771,0.6460502117896297,0.6735726352628996,0.7010950587361695,0.7241097854109131,0.746871270692481,0.7687074776501592,0.7844547562828841,0.800202034915609,0.8265406805299086,0.8624415724474125,0.8983424643649163,0.9146514243777374,0.9265099977699123,0.938368571162087
96,0.0,0.016401453346088234,0.03044744945911626,0.04747074733852698,0.07029713090515088,0.10357308369267833,0.12792004151331754,0.1452300708501887,0.16254010018705992,0.1801554883824506,0.19786529115526655,0.21650801559173105,0.2401431316336668,0.26377824767560243,0.2878349370291374,0.3124135742922715,0.33699221155540565,0.35393033441879934,0.36813023824876057,0.38227036342924636,0.3941289368214207,0.40598751021359514,0.4198795056702481,0.44139169896449004,0.4629038922587319,0.48079507193013304,0.49719652527622166,0.5135979786223103,0.5339341162099879,0.5547386685883304,0.5739894221896377,0.5863022835772033,0.598615144964769,0.614575842298307,0.6346115996075269,0.6546473569167467,0.679530761200029,0.7069399621267551,0.7343491630534814,0.7519316908360337,0.7689621583295873,0.7859926258231408,0.8030230933166943,0.8200535608102478,0.846505188072056,0.8814625587683624,0.9164199294646689,0.9273714882486968,0.9328700297053919,0.938368571162087
97,0.0,0.07499981912645307,0.14999963825290613,0.2249994573793592,0.2959686421541474,0.34935537471773653,0.4027421072813257,0.45612883984491487,0.4964067843876966,0.5275314604870223,0.5586561365863479,0.5897808126856737,0.6152623888803953,0.6374499695494061,0.659637550218417,0.6818251308874278,0.6874714887351159,0.692461248425011,0.6974510081149062,0.7024407678048014,0.7074305274946965,0.7124202871845916,0.7174100468744867,0.7223998065643819,0.727389566254277,0.7323793259441722,0.7373690856340673,0.7418492198020825,0.7460728537074298,0.750296487612777,0.7545201215181242,0.7587437554234715,0.7629673893288188,0.767191023234166,0.7714146571395133,0.7756382910448605,0.7798619249502078,0.784085558855555,0.7878786316329649,0.7906507203495733,0.7934228090661817,0.7961948977827901,0.7989669864993985,0.8017390752160067,0.8045111639326151,0.8072832526492235,0.8100553413658319,0.8128274300824402,0.8155995187990486,0.818371607515657
98,0.0,0.0968975765356365,0.193795153071273,0.29069272960690956,0.37612117080652707,0.41151889565847216,0.4469166205104172,0.4823143453623623,0.5181440283995586,0.554275328124711,0.5904066278498634,0.6265379275750159,0.6396305752106524,0.6460472497976222,0.6524639243845921,0.6588805989715619,0.6652972735585319,0.6717139481455017,0.6781306227324715,0.6845472973194414,0.6909639719064112,0.6973806464933812,0.703797321080351,0.7102139956673208,0.7166306702542907,0.7230473448412605,0.7294640194282305,0.7346753882551168,0.739602383672183,0.7445293790892493,0.7494563745063155,0.7543833699233817,0.759310365340448,0.7642373607575143,0.7691643561745806,0.7740913515916468,0.7790183470087131,0.7839453424257793,0.78983140519758,0.7973604917245034,0.8048895782514267,0.8124186647783501,0.8199477513052734,0.8274768378321968,0.8350059243591201,0.8425350108860435,0.8500640974129668,0.8575931839398903,0.8651222704668136,0.872651356993737
99,0.0,0.09318127443686672,0.18636254887373344,0.2795438233106002,0.35859309196619105,0.3970931394880099,0.43559318700982874,0.4740932345316476,0.5039410336159511,0.525701930041327,0.547462826466703,0.569223722892079,0.5770288630413886,0.580790005633429,0.5845511482254693,0.5883122908175097,0.5979358726190632,0.6082850038277348,0.6186341350364062,0.6289832662450776,0.639332397453749,0.6496815286624206,0.660030659871092,0.6703797910797634,0.680728922288435,0.6910780534971064,0.7014271847057778,0.709829587849272,0.7168972294233257,0.7239648709973794,0.731032512571433,0.7381001541454867,0.7451677957195404,0.7522354372935941,0.7593030788676478,0.7663707204417014,0.7734383620157551,0.7805060035898088,0.7869315163500982,0.7922569677959708,0.7975824192418434,0.8029078706877161,0.8082333221335887,0.8135587735794613,0.8188842250253339,0.8242096764712065,0.8295351279170791,0.8348605793629518,0.8401860308088244,0.845511482254697
100,0.0,0.006438125878139962,0.015555926220250938,0.03173810291550136,0.04792027961075178,0.0641024563060022,0.07992053867645428,0.0956588199399813,0.1113971012035083,0.12495665184548486,0.13755871358297359,0.1501607753204623,0.162762837057951,0.1753648987954397,0.1879669605329284,0.20056902227041712,0.21317108400790585,0.23647966918109758,0.26394162778794344,0.29140358639478936,0.3188655450016352,0.34632750360848114,0.373789462215327,0.4012514208221729,0.4287133794290188,0.44811046546177413,0.4587543762335855,0.4693982870053969,0.4800421977772083,0.49068610854901973,0.5013300193208311,0.5119739300926425,0.5226178408644538,0.5331152690253604,0.5422489315782878,0.551382594131215,0.5605162566841423,0.5696499192370696,0.5787835817899969,0.5879172443429241,0.5970509068958515,0.604762253872666,0.609019264341159,0.613276274809652,0.617533285278145,0.621790295746638,0.626047306215131,0.630304316683624,0.634561327152117,0.63881833762061
101,0.0,0.03588884361321849,0.0701534274839318,0.09740192421119778,0.12465042093846375,0.15189891766572972,0.16783874707344856,0.18250479490473506,0.19717084273602156,0.22005435996892647,0.2464865768695073,0.2729187937700881,0.299351010670669,0.3257832275712498,0.3522154444718306,0.3786476613724114,0.40507987827299224,0.4252697584859864,0.43860023993693487,0.45193072138788337,0.4652612028388318,0.4785916842897803,0.4919221657407287,0.5052526471916772,0.5185831286426257,0.5295649890646761,0.5389833884327137,0.5484017878007513,0.557820187168789,0.5672385865368267,0.5766569859048644,0.586075385272902,0.5954937846409396,0.6058070618526326,0.6180276261726929,0.6302481904927532,0.6424687548128135,0.6546893191328738,0.6669098834529341,0.6791304477729944,0.6913510120930547,0.7027091648410269,0.7118566069955335,0.7210040491500401,0.7301514913045468,0.7392989334590534,0.7484463756135601,0.7575938177680668,0.7667412599225734,0.77588870207708
102,0.0,0.014360495201864412,0.030230518829358673,0.0513674828496494,0.07250444686994012,0.0922946778155556,0.10823178990630958,0.12416890199706355,0.14010601408781753,0.15528760378253342,0.1700049491188502,0.18472229445516697,0.19943963979148374,0.2141569851278005,0.2288743304641173,0.24359167580043403,0.2583090211367508,0.28069072568253073,0.3086393074530087,0.3365878892234868,0.3645364709939648,0.3924850527644429,0.4204336345349209,0.448382216305399,0.4763307980758771,0.498302865904579,0.5096802496947089,0.5210576334848389,0.5324350172749689,0.5438124010650988,0.5551897848552287,0.5665671686453587,0.5779445524354887,0.5887912005507844,0.5988658500682069,0.6089404995856293,0.6190151491030519,0.6290897986204744,0.6391644481378969,0.6492390976553194,0.6593137471727419,0.6685468320049184,0.6714053921574358,0.6742639523099531,0.6771225124624703,0.6799810726149877,0.682839632767505,0.6856981929200223,0.6885567530725397,0.691415313225057
103,0.0,0.014402502408386787,0.02869020106547085,0.041375316632032345,0.05406043219859384,0.06674554776515534,0.08775664201552891,0.10913781048917641,0.1305189789628239,0.14765074888632673,0.1618716186127727,0.17609248833921864,0.1903133580656646,0.20453422779211056,0.2187550975185565,0.23297596724500247,0.24719683697144842,0.2670732523753532,0.3020381593336839,0.33700306629201465,0.37196797325034536,0.40693288020867613,0.44189778716700684,0.4768626941253376,0.5118276010836684,0.5365947260717492,0.5485108646974033,0.5604270033230574,0.5723431419487115,0.5842592805743656,0.5961754192000196,0.6080915578256737,0.6200076964513278,0.6294901061017137,0.6361080824563652,0.6427260588110165,0.649344035165668,0.6559620115203194,0.6625799878749707,0.6691979642296222,0.6758159405842735,0.6803613104873062,0.6817430608295251,0.683124811171744,0.6845065615139627,0.6858883118561816,0.6872700621984005,0.6886518125406194,0.6900335628828381,0.691415313225057
104,0.0,0.020162719497444047,0.040113631696117626,0.05805361177843891,0.07599359186076018,0.09393357194308145,0.11323976954309282,0.1326189805892595,0.15199819163542616,0.16642073698130705,0.17962628119853677,0.1928318254157665,0.2060373696329962,0.21924291385022593,0.23244845806745568,0.24565400228468537,0.2588595465019151,0.2808205861363662,0.3083824978290279,0.3359444095216897,0.3635063212143514,0.39106823290701315,0.4186301445996749,0.44619205629233666,0.47375396798499847,0.4989439365082885,0.5191909715754506,0.5394380066426128,0.5596850417097748,0.579932076776937,0.6001791118440991,0.6204261469112613,0.6406731819784234,0.6572476256202606,0.664921327275658,0.6725950289310555,0.6802687305864529,0.6879424322418504,0.6956161338972477,0.7032898355526452,0.7109635372080426,0.7180701540221582,0.7202295557584182,0.7223889574946782,0.7245483592309382,0.7267077609671981,0.7288671627034581,0.731026564439718,0.7331859661759781,0.735345367912238
105,0.0,0.024436555933010834,0.04689611772854533,0.06542795733647935,0.08395979694441337,0.10249163655234739,0.11803766760791036,0.13333549468605035,0.14863332176419036,0.16478918212949706,0.18135072086230203,0.19791225959510697,0.21447379832791194,0.23103533706071688,0.24759687579352185,0.26415841452632677,0.2807199532591318,0.3092477844771226,0.3412411225376617,0.3732344605982009,0.40522779865874003,0.4372211367192792,0.4692144747798183,0.5012078128403575,0.5332011509008967,0.5598275210944181,0.5769912835773073,0.5941550460601965,0.6113188085430856,0.6284825710259748,0.6456463335088639,0.6628100959917531,0.6799738584746423,0.6955366358095397,0.7050169339219499,0.71449723203436,0.7239775301467701,0.7334578282591803,0.7429381263715904,0.7524184244840004,0.7618987225964106,0.7702894080758963,0.772159650964264,0.7740298938526317,0.7759001367409993,0.7777703796293671,0.7796406225177348,0.7815108654061025,0.7833811082944703,0.785251351182838
106,0.0,0.475687443007411,0.5291016913789043,0.5796428953095667,0.6301840992402291,0.6807253031708915,0.7190533401987149,0.7415565345080767,0.7640597288174384,0.7865629231268002,0.8090661174361621,0.8315693117455238,0.8446690502700575,0.8573178237747151,0.8699665972793728,0.8826153707840304,0.8952641442886881,0.9057957984956096,0.9146363391171447,0.9234768797386798,0.9323174203602147,0.9411579609817498,0.9498276396494559,0.9581403868010484,0.9664531339526409,0.9747658811042333,0.9830786282558258,0.9913913754074183,0.9946125827183083,0.9962199537404046,0.9978273247625008,0.9994346957845971,1.0010420668066933,1.00197226467679,1.0011434639935222,1.0003146633102542,0.9994858626269862,0.9986570619437184,0.9978282612604504,0.997797356828193,0.997797356828193,0.997797356828193,0.997797356828193,0.997797356828193,0.997797356828193,0.997797356828193,0.997797356828193,0.997797356828193,0.997797356828193,0.997797356828193
107,0.0,0.2982755075036732,0.3484148113434326,0.39301123097274915,0.42340246015991995,0.4537936893470908,0.4807116026622294,0.5045496331676418,0.5283876636730541,0.5502998768274443,0.5716766494382759,0.5926185891133978,0.601932534091063,0.6112464790687282,0.6205604240463934,0.6298743690240586,0.6391883140017238,0.6485022589793891,0.6578162039570543,0.6671301489347194,0.6774276643595336,0.6879501395785637,0.6984726147975937,0.7089950900166238,0.7195175652356538,0.7319056649897514,0.7500244628085018,0.7681432606272521,0.7862620584460026,0.804380856264753,0.8224506784062787,0.8368555655735246,0.8512604527407706,0.8656653399080164,0.8800702270752623,0.8944751142425081,0.908880001409754,0.923284888577,0.9376897757442458,0.9463911303151579,0.9542367840739951,0.9620824378328324,0.9699280915916697,0.977773745350507,0.9848659044368412,0.9870283055553496,0.9891907066738579,0.9913531077923663,0.9935155089108746,0.995677910029383
108,0.0,0.08508436948610378,0.11033116043583881,0.1343024848857996,0.15827380933576038,0.17056035022693206,0.1815042948025517,0.19244823937817132,0.20472691349405678,0.21729928055396927,0.2298716476138818,0.24244401467379428,0.2522936033984559,0.26106631799501856,0.2698390325915812,0.284608117982479,0.3027605460885673,0.32091297419465564,0.3390654023007439,0.3603522333885151,0.3830208198510418,0.4056894063135686,0.44947511258015005,0.5114063678999144,0.573337623219679,0.6352688785394434,0.6972001338592075,0.7591313891789719,0.8210626444987364,0.858957905854685,0.8742443103884184,0.889530714922152,0.9048171194558855,0.9201035239896191,0.9353899285233527,0.9506763330570861,0.9630300645700275,0.9695607482099542,0.9760914318498809,0.9826221154898077,0.9891527991297344,0.9956834827696611,1.0022141664095878,1.0080630179445058,1.005584813558684,1.0031066091728622,1.0006284047870404,0.9981502004012186,0.9956719960153968,0.993193791629575
109,0.0,0.01818759148409001,0.03637518296818002,0.05235252426571892,0.06495479182276945,0.07362961151993898,0.08002132002372402,0.08130161430605724,0.08261763696099227,0.08411558479013603,0.08561353261927981,0.08711148044842358,0.08931831576772913,0.09218413900429197,0.09504996224085481,0.09791578547741765,0.10472436879734533,0.11274720209948794,0.12077003540163053,0.12863294336716882,0.13527804058993542,0.14192313781270205,0.14856823503546868,0.1552133322582353,0.16185842948100193,0.16850352670376856,0.17514862392653516,0.21959585810415228,0.30209551054108114,0.38459516297800994,0.46709481541493836,0.5495944678518672,0.6320941202887961,0.7145937727257249,0.7970934251626537,0.8237391792562738,0.8459402168050612,0.8681412543538485,0.8903422919026357,0.9125433294514229,0.9347443670002101,0.9569454045489975,0.9729498703544049,0.9797860853090543,0.9866223002637036,0.9934585152183528,1.000294730173002,1.0071309451276516,1.0139671600823008,1.02080337503695
110,0.0,0.12812593172489334,0.22492668778481087,0.2705751284829004,0.31622356918098987,0.3618720098790794,0.4023154896879383,0.44223162749948414,0.48214776531102993,0.5073742174186211,0.528371068291666,0.5493679191647111,0.567061102055385,0.5811878704901688,0.5953146389249527,0.6094414073597366,0.6235681757945206,0.6390619450817446,0.6555349783332906,0.6720080115848366,0.6884810448363825,0.7049540780879285,0.7214271113394746,0.7372625997116721,0.7456132169434373,0.7539638341752024,0.7623144514069675,0.7706650686387326,0.7790156858704977,0.787366303102263,0.7946192182880802,0.8013147412351203,0.8080102641821603,0.8147057871292003,0.8214013100762403,0.8280968330232803,0.8347923559703203,0.8402936663936384,0.8457897688183159,0.8512858712429933,0.8567819736676706,0.8622780760923481,0.8677741785170254,0.8727577428463962,0.8772237142767587,0.8816896857071211,0.8861556571374836,0.890621628567846,0.8950875999982085,0.899553571428571
111,0.0,0.0825231781782705,0.1546050803275599,0.19891591844267661,0.2432267565577933,0.28753759467290996,0.32006333141443005,0.3489216170799244,0.3777799027454187,0.4066381884109131,0.43549647407640746,0.46435475974190177,0.4932130454073962,0.5134331280589285,0.5296349565638502,0.5458367850687719,0.5620386135736936,0.5782404420786152,0.5944422705835369,0.6106440990884586,0.6268459275933803,0.6430477560983021,0.6592495846032237,0.6754514131081455,0.6916532416130672,0.7049668569736859,0.714769993150322,0.724573129326958,0.7343762655035941,0.7441794016802303,0.7539825378568664,0.7637856740335025,0.7735888102101386,0.7833919463867748,0.7931950825634109,0.802998218740047,0.812801354916683,0.8224942192730805,0.8316052296573374,0.8407162400415942,0.849827250425851,0.8589382608101079,0.8680492711943648,0.8771602815786217,0.8862712919628786,0.8953823023471355,0.9044933127313923,0.9136043231156492,0.9227153334999061,0.931826343884163
112,0.0,0.026956602498793586,0.05391320499758717,0.08086980749638076,0.10037746367857364,0.11141978214101643,0.12246210060345922,0.133504419065902,0.13440255576713636,0.13453620246456172,0.13466984916198707,0.1538961595022134,0.20326938019531596,0.2526426008884184,0.30201582158152096,0.31593120527889546,0.32864828073324553,0.3413653561875956,0.35408243164194564,0.3667995070962957,0.3795165825506458,0.3922336580049959,0.3930655497165887,0.3938532106173856,0.3946408715181825,0.3954285324189794,0.39621619331977626,0.39700385422057316,0.39779151512137007,0.39857917602216697,0.3993668369229639,0.4001544978237607,0.4044882440464156,0.41859023807425483,0.4326922321020941,0.4467942261299333,0.46089622015777254,0.47499821418561183,0.48910020821345107,0.5032022022412902,0.5173041962691295,0.5314061902969688,0.5455081843248081,0.5631484931485137,0.5809081829179417,0.5986678726873698,0.6164275624567979,0.6341872522262259,0.651946941995654,0.669706631765082
113,0.0,0.030112946477983515,0.06022589295596703,0.09033883943395056,0.11006778233954849,0.11224687093938349,0.11442595953921847,0.11660504813905347,0.12167100883913938,0.1269195391582469,0.13216806947735443,0.15724801349028392,0.20135120716233035,0.24545440083437667,0.2895575945064231,0.3192129517421962,0.3420686104282665,0.3649242691143368,0.387779927800407,0.4106355864864773,0.4334912451725475,0.4554563065599639,0.45592097182515573,0.4563856370903475,0.4568503023555393,0.45731496762073115,0.45777963288592294,0.4582442981511148,0.45870896341630657,0.4591736286814984,0.4596382939466902,0.460102959211882,0.46867242565390976,0.4878847577435704,0.507097089833231,0.5263094219228915,0.5455217540125521,0.5647340861022128,0.5839464181918733,0.6031587502815339,0.6223710823711944,0.6415834144608551,0.6607957465505157,0.6863417068415639,0.7122260866954877,0.7381104665494116,0.7639948464033355,0.7898792262572593,0.8157636061111831,0.841647985965107
114,0.0,0.20300798899145048,0.31862127827716313,0.42114780793233747,0.49980629574711916,0.5784647835619008,0.6314378456912576,0.6681049915146978,0.704772137338138,0.7180824691183713,0.7267214380899626,0.7353604070615538,0.743999376033145,0.7526383450047364,0.7612773139763276,0.7699162829479188,0.7785552519195101,0.783936915499428,0.7886751607303732,0.7934134059613185,0.7981516511922637,0.802889896423209,0.8076281416541542,0.8123663868850994,0.8171046321160447,0.8219184666002866,0.8268078903378251,0.8316973140753635,0.836586737812902,0.8414761615504406,0.846365585287979,0.8512550090255175,0.856144432763056,0.8601130678997941,0.8627971460996138,0.8654812242994334,0.868165302499253,0.8708493806990726,0.8735334588988922,0.8762175370987119,0.8789016152985315,0.8815856934983511,0.8842697716981707,0.8869538498979903,0.88963792809781,0.8923220062976296,0.8950060844974492,0.8976901626972688,0.9003742408970884,0.903058319096908
115,0.0,0.003453689167974873,0.006907378335949746,0.0104358226807206,0.015256172399029468,0.02389039531896657,0.028767660910517856,0.04123495552066947,0.055886970172684174,0.06499215070643613,0.07880690737833562,0.09262166405023504,0.1130794018012063,0.1422155484267296,0.17477760334903267,0.20372280780443958,0.22883830455259152,0.28461538461538877,0.346373626373628,0.39834043507512873,0.445376392315166,0.47884615384615453,0.5063018614039022,0.5373850639156761,0.5767660910518059,0.5957613814756678,0.6279600099148979,0.66182697611269,0.694683694683693,0.7200941915227618,0.7390894819466247,0.7609890109890107,0.787503924646781,0.8178963893249591,0.8444473173884925,0.856961861667743,0.8694764059469936,0.8819909502262441,0.8945054945054947,0.9089481946624808,0.927943485086342,0.9400313971742534,0.942857142857142,0.9491365777080049,0.9653532182103601,0.971051805337519,0.975602548711792,0.9800720288115243,0.9845415089112567,0.989010989010989
116,0.0,0.010195751770095705,0.02039150354019141,0.029682405506581164,0.03768868494143215,0.04430121785933676,0.049472976003588194,0.05615608880914998,0.06413178658076613,0.0749454627005646,0.09571652836958926,0.12275071866908556,0.1497849089685819,0.17984814019799342,0.21525005606638115,0.24740225760633786,0.2810023488863441,0.31724194173173903,0.3564415176660096,0.3956410936002803,0.4348406695345509,0.46847438276009845,0.500381251401659,0.5301188607311044,0.5821071989235248,0.6427719219555974,0.680363310159229,0.7069522314420276,0.7218210361067509,0.7550071191267218,0.7937351684859999,0.8324632178452781,0.8595756896165063,0.8786077595873526,0.8989638932496088,0.9176984506177058,0.9306278459783345,0.9412962547656426,0.9502175375644761,0.9591388203633096,0.9659238720463204,0.9713307101062197,0.9767375481661191,0.9821443862260185,0.9875512242859179,0.9924844135456377,0.9972424310383488,0.9984749943933612,0.9992374971966806,1.0
117,0.0,0.014083875308365001,0.025866591261444694,0.036888754546252116,0.05559702687982522,0.08804023964373756,0.1204834524076499,0.14740973312401817,0.1674792554384385,0.19858819508965175,0.24888774976238442,0.29496218067646585,0.32184957899243527,0.34873697730840464,0.40098676833370506,0.4563162784737106,0.5116457886137162,0.5669752987537219,0.6058796571662572,0.6297610109500068,0.6537414965986378,0.6783882783882768,0.7044156702588483,0.7344365623635238,0.7584894253927092,0.7672153046598483,0.7759411839269874,0.7846670631941265,0.7933929424612656,0.8037740684971008,0.8158459616185563,0.824175824175824,0.824175824175824,0.8299602729631881,0.8473136193252802,0.8646669656873721,0.8753173357254981,0.8767257232563346,0.8816619050869263,0.8871729867293303,0.8907983331334064,0.8922722270610258,0.8937461209886453,0.8952200149162648,0.8966939088438842,0.8988024220677274,0.9009150033639823,0.9030275846602372,0.904320849218808,0.905494505494505
118,0.0,0.007562172841449649,0.03389113659584251,0.10539054377075628,0.20171680640329068,0.3009456613107041,0.3911263198299078,0.4484676233438594,0.5320354574052647,0.575535885311284,0.5882278236315389,0.5998271694591195,0.6190586686703149,0.6420808979384641,0.6651031272066135,0.6819460825501223,0.6987098296212497,0.7154735766923772,0.7237685946002911,0.727502648955667,0.7347264684827953,0.7539997260376875,0.7732729835925797,0.7925462411474719,0.8118194987023639,0.8310927562572552,0.8457691321349968,0.8481163690380148,0.8504636059410327,0.8528108428440506,0.8585534862516713,0.8709514788345474,0.8833494714174235,0.8864118564387583,0.8858215489062867,0.8852312413738151,0.8846409338413436,0.8837951625374031,0.8827694525624207,0.8819240059813511,0.8871892471836202,0.894810667653519,0.9073329091920643,0.9198551507306096,0.9208489149993802,0.9214562206869665,0.9220635263745529,0.9226708320621393,0.9232781377497257,0.923885443437312
119,0.0,0.0010094681951353572,0.0020189363902707144,0.005595284008474096,0.010214746087908767,0.01329829720393952,0.01620832711656949,0.02383906798851358,0.0334479672970366,0.03991381740967204,0.046337386670441905,0.05276095593121177,0.05918452519198165,0.0656080944527515,0.07237329640634205,0.0808491427281152,0.08932498904988839,0.10901756226763043,0.13409450550585822,0.17024642033815426,0.22499217113856387,0.31089797304193495,0.3807196284863625,0.44397556554762496,0.5086533048162167,0.5733310440848084,0.6380087833533998,0.7026865226219916,0.7673642618905833,0.832042001159175,0.8781682169499393,0.8948788631902027,0.9325966163955147,0.8981057567609453,0.9078779214664443,0.9240960128861383,0.9192955938316378,0.9142274880925002,0.9093244988820717,0.9044215096716433,0.8995185204612148,0.8951294901106719,0.8935206579239597,0.8826203341857622,0.8772823440050743,0.8717086047615261,0.8713140908701078,0.8714389947287158,0.8676906608563765,0.86354216293473
120,0.0,0.00011972020916597978,0.00023944041833195957,0.005726349288082034,0.012890889449258208,0.015050079274689107,0.01749887303313339,0.02296204299393753,0.028845378336139555,0.03664231749545108,0.0444392566547626,0.05223619581407413,0.06003313497338566,0.06783007413269718,0.07535446665224511,0.0794835875703602,0.08591944476987366,0.09829422908962948,0.11504126189604671,0.13353030239919886,0.1595288000505164,0.22299726653572807,0.28191315986413706,0.3384966814222387,0.395284032910446,0.45207138439865335,0.5088587358868604,0.5656460873750677,0.6182428699357255,0.6526732859452058,0.7002443286076401,0.7323173752854344,0.7661426950081522,0.8045379684877959,0.8333364235213983,0.8618692936420584,0.9081778465586339,0.9181277054090787,0.9280775642595236,0.9380274231099685,0.9479772819604133,0.9579271408108582,0.9665024453353043,0.9726218895384585,0.976972012644554,0.9797155747903402,0.98957941840666,0.9947287250149766,0.9958016956924671,0.995926631729395
