fold,method,readable,n conditions,time only,train support,valid coverage,train effect,valid effect,valid effect CI low,valid effect CI high,enough coverage,same direction,CI excludes 0,validated,time window coverage,formulation effect in window,formulation CI low,formulation CI high,formulation part holds,raw rule
1,RuleFit,IF Log1p Time > 2.419 AND Polymer MW has some Low,2,False,0.3879710893133712,0.5314,0.3648378708048588,0.3801805451588562,0.3067736818700754,0.4754039472467092,True,True,True,True,,,,,False,Log1p Time > 2.41865 and Polymer MW is Low > 0.0249177
1,RuleFit,IF Drug MW is not Medium AND Polymer MW is not clearly Medium AND Log1p Time > 2.29,3,False,0.10067114093959731,0.0213,0.3596180550233643,0.38789588579033113,,,False,True,False,False,0.5806763285024155,0.22122676260166918,0.0328314728357135,0.3775846313720075,True,Drug MW is Medium <= 0.218288 and Polymer MW is Medium <= 0.975082 and Log1p Time > 2.2901
1,Surrogate tree (depth 3),IF Log1p Time ≤ 0.002171,1,True,0.06608156943727414,0.0618,-0.568699667502613,-0.5392629513114952,-0.6386178728614944,-0.4887630550857982,True,True,True,True,,,,,False,Log1p Time <= 0.00217121
1,Surrogate tree (depth 3),IF Log1p Time ≤ 0.05323 AND Log1p Time > 0.002171,2,True,0.0043882292204439855,0.001,-0.3904886844879866,-0.3772494570857715,,,False,True,False,False,,,,,False,Log1p Time <= 0.0532257 and Log1p Time > 0.00217121
1,Surrogate tree (depth 3),IF Log1p Time ≤ 1.463 AND Log1p Time > 0.05323 AND Drug MW is not clearly Medium,3,False,0.22922044398554467,0.1739,-0.3247219457838998,-0.3371459897795265,-0.4021742202305321,-0.26283960977208015,True,True,True,True,,,,,False,Log1p Time <= 1.46301 and Log1p Time > 0.0532257 and Drug MW is Medium <= 0.917513
1,Surrogate tree (depth 3),IF Log1p Time ≤ 1.463 AND Log1p Time > 0.05323 AND Drug MW is mostly Medium,3,False,0.021683014971605574,0.0,0.02575615493043848,,,,False,False,False,False,,,,,False,Log1p Time <= 1.46301 and Log1p Time > 0.0532257 and Drug MW is Medium > 0.917513
1,Surrogate tree (depth 3),IF Log1p Time > 1.463 AND Log1p Time ≤ 2.458 AND Drug Encapsulation Efficiency is not clearly High,3,False,0.1917914300464636,0.1362,0.1157019828577085,0.07280650022963575,-0.1013326177173373,0.19364271841802577,True,True,False,False,0.2318840579710145,0.30494044306249096,0.0792105305124578,0.4569229163099995,True,Log1p Time > 1.46301 and Log1p Time <= 2.45793 and Drug Encapsulation Efficiency is High <= 0.571284
1,Surrogate tree (depth 3),IF Log1p Time > 1.463 AND Log1p Time ≤ 2.458 AND Drug Encapsulation Efficiency is mostly High,3,False,0.09499225606608157,0.0957,-0.10791954100495049,-0.26765421726964084,-0.4179493604108891,-0.01103514112906502,True,True,True,True,0.2318840579710145,-0.30494044306249096,-0.4567480780464103,-0.08486210675145457,True,Log1p Time > 1.46301 and Log1p Time <= 2.45793 and Drug Encapsulation Efficiency is High > 0.571284
1,Surrogate tree (depth 3),IF Log1p Time > 2.458 AND Drug MW is not clearly Low,2,False,0.3247289623128549,0.5121,0.2817171958702608,0.3500029718777238,0.25468824462084366,0.4546592093634602,True,True,True,True,0.5314009661835749,-0.20289057884478756,-0.37588923877795316,-0.030110211122479483,True,Log1p Time > 2.45793 and Drug MW is Low <= 0.816502
1,Surrogate tree (depth 3),IF Log1p Time > 2.458 AND Drug MW is mostly Low,2,False,0.06711409395973154,0.0193,0.3704897953990788,0.3810278324163602,,,False,True,False,False,0.5314009661835749,0.20289057884478756,0.03245081178840848,0.3730094424967614,True,Log1p Time > 2.45793 and Drug MW is Low > 0.816502
2,RuleFit,IF Log1p Time ≤ 0.1385,1,True,0.07660239708181345,0.0822,-0.5353465038592689,-0.5516878792045397,-0.6105110909829559,-0.4761170246528347,True,True,True,True,,,,,False,Log1p Time <= 0.13851
2,RuleFit,IF Log1p Time ≤ 0.1575,1,True,0.07868681605002606,0.0831,-0.5329175471645172,-0.5502767317951017,-0.6051996283005394,-0.4825137912419167,True,True,True,True,,,,,False,Log1p Time <= 0.157506
2,RuleFit,IF Log1p Time ≤ 0.6857,1,True,0.14773319437206878,0.1513,-0.48445151692511146,-0.475604289229706,-0.5420154189130469,-0.4196851316339066,True,True,True,True,,,,,False,Log1p Time <= 0.685688
2,RuleFit,IF Log1p Time ≤ 0.6792,1,True,0.14356435643564355,0.1494,-0.48695122443695815,-0.4781047314015189,-0.5381336330985846,-0.42391964589290115,True,True,True,True,,,,,False,Log1p Time <= 0.679185
2,RuleFit,IF Log1p Time ≤ 0.0851,1,True,0.07165190203230849,0.07,-0.5417775571816057,-0.5914553958886655,-0.6386433129054698,-0.5062716579894785,True,True,True,True,,,,,False,Log1p Time <= 0.085103
2,RuleFit,IF Log1p Time ≤ 0.3477,1,True,0.10812923397602918,0.1139,-0.5066246610373136,-0.5156362636535042,-0.5788813807037008,-0.45004346236819526,True,True,True,True,,,,,False,Log1p Time <= 0.347655
2,RuleFit,IF Log1p Time ≤ 0.6747,1,True,0.14200104220948412,0.1466,-0.4880471298688736,-0.484327998830999,-0.5446053325296139,-0.4310733510167875,True,True,True,True,,,,,False,Log1p Time <= 0.674727
2,RuleFit,IF Log1p Time ≤ 1.089,1,True,0.20453361125586242,0.225,-0.4696918856846458,-0.43310316575327684,-0.4960343131230023,-0.37532937918146303,True,True,True,True,,,,,False,Log1p Time <= 1.08933
2,RuleFit,IF Drug MW is not clearly Low AND Polymer MW has some Medium AND Log1p Time ≤ 2.319,3,False,0.14017717561229806,0.1354,-0.35749401052860313,-0.19320846577238937,-0.322341850817729,-0.052196948743386755,True,True,True,True,0.611577964519141,-0.0568413290764791,-0.19009358177359956,0.1600549480618084,False,Drug MW is Low <= 0.614444 and Polymer MW is Medium > 0.227551 and Log1p Time <= 2.31909
2,RuleFit,IF Drug Encapsulation Efficiency is mostly High AND Log1p Time ≤ 2.297,2,False,0.1938509640437728,0.1008,-0.37778950327459093,-0.23551657494680944,-0.32391700864612866,-0.10861749675830182,True,True,True,True,0.5938375350140056,-0.09783618920261616,-0.20214962794277966,0.04614723325824528,False,Drug Encapsulation Efficiency is High > 0.57078 and Log1p Time <= 2.2974
2,RuleFit,IF Log1p Time ≤ 1.078,1,True,0.20114643043251693,0.2204,-0.4711779495911869,-0.43734116091929776,-0.5006626327749581,-0.3825058648745284,True,True,True,True,,,,,False,Log1p Time <= 1.07825
2,RuleFit,IF Particle Size is not clearly Low AND Drug Encapsulation Efficiency is mostly High AND Log1p Time ≤ 2.528,3,False,0.21651902032308493,0.0859,-0.3373335175337742,-0.18708847909200382,-0.2909871886933016,-0.05550851189803736,True,True,True,True,0.6946778711484594,-0.09041146861854843,-0.20243283555502875,0.05816986812452874,False,Particle Size is Low <= 0.960129 and Drug Encapsulation Efficiency is High > 0.57635 and Log1p Time <= 2.52756
2,RuleFit,IF Log1p Time ≤ 1.089,1,True,0.20453361125586242,0.225,-0.4696918856846458,-0.43310316575327684,-0.49640608833159605,-0.37730966605049265,True,True,True,True,,,,,False,Log1p Time <= 1.08932
2,RuleFit,IF Log1p Time ≤ 1.599,1,True,0.30224075039082854,0.3632,-0.44444289968284767,-0.36716942122171853,-0.443238524348694,-0.3056324053139777,True,True,True,True,,,,,False,Log1p Time <= 1.59896
2,RuleFit,IF Log1p Time ≤ 2.298,1,True,0.4924439812402293,0.5938,-0.3926043676821664,-0.3214095809466982,-0.41149761433550097,-0.26940972107717137,True,True,True,True,,,,,False,Log1p Time <= 2.2979
2,RuleFit,IF Drug MW is not clearly Low AND Log1p Time ≤ 2.889 AND Log1p Time > 1.789 AND Polymer MW is not clearly Low,4,False,0.12193850964043773,0.0784,-0.13843600641006437,0.07422984128455379,-0.06671405443830782,0.2146745701787844,True,False,False,False,0.40896358543417366,-0.06554366473876605,-0.22633468435396617,0.11294968924393041,False,Drug MW is Low <= 0.614444 and Log1p Time <= 2.88894 and Log1p Time > 1.78873 and Polymer MW is Low <= 0.770099
2,RuleFit,IF Polymer MW has some Medium AND Drug Loading Capacity has some Medium AND Formulation Method = S/O/W ≤ 0.5 AND Log1p Time ≤ 2.893 AND Log1p Time > 1.456,5,False,0.12897342365815528,0.1232,-0.18687326110050573,0.13988898263475058,-0.19234885041506558,0.3280133485384407,True,False,False,False,0.49859943977591037,0.031529001440378956,-0.30105905663596905,0.21774784525824106,False,Polymer MW is Medium > 0.293371 and Drug Loading Capacity is Medium > 0.230259 and Formulation Method = S/O/W <= 0.5 and Log1p Time <= 2.89347 and Log1p Time > 1.45591
2,RuleFit,IF Drug MW is not clearly Low AND Drug Loading Capacity has some Medium AND Log1p Time ≤ 2.99 AND Log1p Time > 1.09,4,False,0.1805627931214174,0.112,-0.17145577667945222,-0.005969950752917064,-0.17162858144879659,0.19705905488473574,True,True,False,False,0.6414565826330533,-0.09459473714106015,-0.2507344153455381,0.11604889122433926,False,Drug MW is Low <= 0.786144 and Drug Loading Capacity is Medium > 0.417015 and Log1p Time <= 2.99041 and Log1p Time > 1.08985
2,RuleFit,IF Log1p Time ≤ 1.465,1,True,0.2944241792600313,0.3371,-0.4449838856011096,-0.3801422007851114,-0.4495290591772759,-0.32310487195120513,True,True,True,True,,,,,False,Log1p Time <= 1.46497
2,RuleFit,IF Log1p Time ≤ 2.077,1,True,0.42105263157894735,0.5135,-0.4075136763157703,-0.3340230329580085,-0.4185944725376608,-0.26502459708370824,True,True,True,True,,,,,False,Log1p Time <= 2.07737
2,RuleFit,IF Log1p Time ≤ 2.296,1,True,0.491401771756123,0.5929,-0.39336787399587103,-0.32221487050139846,-0.4219222077159816,-0.2687805805662914,True,True,True,True,,,,,False,Log1p Time <= 2.29569
2,RuleFit,IF Drug MW is not clearly Low AND Log1p Time ≤ 2.897 AND Log1p Time > 1.606 AND Polymer MW is not clearly Low,4,False,0.18577384054194893,0.1401,-0.12318917633334053,-0.0021514756693152837,-0.12974879724005908,0.14672715616038548,True,True,False,False,0.46872082166199813,-0.15439729045921413,-0.2842697190153081,0.01907754814304605,False,Drug MW is Low <= 0.747846 and Log1p Time <= 2.8965 and Log1p Time > 1.60556 and Polymer MW is Low <= 0.784203
2,RuleFit,IF Log1p Time > 1.599,1,True,0.6977592496091715,0.6368,0.44444289968284767,0.36716942122171853,0.30680470191373665,0.4445689937106767,True,True,True,True,,,,,False,Log1p Time > 1.59896
2,RuleFit,IF Polymer MW is not clearly Medium AND Log1p Time > 1.788,2,False,0.6435643564356436,0.5789,0.4339145977941655,0.35118118386092256,0.27986681620691733,0.43759228579436193,True,True,True,True,,,,,False,Polymer MW is Medium <= 0.975082 and Log1p Time > 1.78794
2,RuleFit,IF Log1p Time > 2.296,1,True,0.508598228243877,0.4071,0.39336787399587103,0.32221487050139846,0.2667764505471779,0.41651664474349165,True,True,True,True,,,,,False,Log1p Time > 2.29569
2,RuleFit,IF Log1p Time > 1.089,1,True,0.7954663887441376,0.775,0.4696918856846458,0.43310316575327684,0.3760138552476122,0.4948955714514401,True,True,True,True,,,,,False,Log1p Time > 1.08933
2,RuleFit,IF Log1p Time > 1.1 AND Polymer MW is mostly Low,2,False,0.2532569046378322,0.2988,0.20016662043858408,0.15850616301112308,0.02748179761330664,0.27323010515922264,True,True,True,True,0.7675070028011205,0.01884372498233633,-0.11164303463610128,0.12312728040050663,False,Log1p Time > 1.10028 and Polymer MW is Low > 0.772449
2,RuleFit,IF Drug Encapsulation Efficiency is not High AND Log1p Time > 0.774,2,False,0.303804064616988,0.3679,0.21655122733344168,0.1245881902663245,-0.011554963138280736,0.2696950997276449,True,True,False,False,0.8160597572362278,-0.008937705239493776,-0.12083895745160432,0.10128410313649869,False,Drug Encapsulation Efficiency is High <= 0.331575 and Log1p Time > 0.774036
2,RuleFit,IF Drug Encapsulation Efficiency is not clearly High AND Log1p Time > 1.101,2,False,0.39682126107347576,0.6555,0.2502143091598262,0.323377547559901,0.24749079238353858,0.3868605314423003,True,True,True,True,0.7675070028011205,0.08067279330357058,-0.05094027530812132,0.16261447261178047,False,Drug Encapsulation Efficiency is High <= 0.564628 and Log1p Time > 1.10123
2,RuleFit,IF Log1p Time > 1.598,1,True,0.6977592496091715,0.6368,0.44444289968284767,0.36716942122171853,0.30492061734162457,0.44526467832862393,True,True,True,True,,,,,False,Log1p Time > 1.59844
2,RuleFit,IF Formulation Method = O/W ≤ 0.5 AND Log1p Time > 1.465,2,False,0.23527879103699845,0.1176,0.26392780866701476,0.10448319319080535,-0.02195694314457139,0.23581654116765527,True,True,False,False,0.6629318394024276,-0.04369755735239933,-0.18536999317192945,0.0921580258078439,False,Formulation Method = O/W <= 0.5 and Log1p Time > 1.46497
2,RuleFit,IF Log1p Time ≤ 3.07 AND Log1p Time > 1.335 AND Polymer MW is mostly Low,3,False,0.18342886920270973,0.2185,0.18290313740237663,0.17061375695768244,0.08667499651342579,0.24521197670607225,True,True,True,True,0.6087768440709617,0.06822601503371806,-0.03617269496185234,0.22578568856219514,False,Log1p Time <= 3.07002 and Log1p Time > 1.3355 and Polymer MW is Low > 0.810061
2,RuleFit,IF Log1p Time > 2.476,1,True,0.44346013548723295,0.3268,0.3786864128143974,0.3087251792314833,0.26116417304693856,0.40518763832997123,True,True,True,True,,,,,False,Log1p Time > 2.4756
2,RuleFit,IF Polymer MW is not clearly Medium AND Log1p Time > 2.771,2,False,0.33949973944762896,0.2157,0.37370592680666376,0.27729752987441647,0.22438645225444714,0.39617037410246847,True,True,True,True,,,,,False,Polymer MW is Medium <= 0.975082 and Log1p Time > 2.77059
2,RuleFit,IF Drug MW is not Medium AND Polymer MW is not clearly Medium AND Log1p Time > 2.292,3,False,0.07451797811360084,0.1167,0.3636901457060149,0.3402030157981297,0.24192792442759167,0.42816972984048346,True,True,True,True,0.40896358543417366,0.15351903609821071,0.06713170200407684,0.2313460283108437,True,Drug MW is Medium <= 0.211607 and Polymer MW is Medium <= 0.975082 and Log1p Time > 2.29206
2,RuleFit,IF Polymer MW is not clearly Medium AND Log1p Time > 2.852,2,False,0.3061490359562272,0.1802,0.3738058778322297,0.26532147479107093,0.2077869651637714,0.3925283452776335,True,True,True,True,,,,,False,Polymer MW is Medium <= 0.975082 and Log1p Time > 2.85161
2,Surrogate tree (depth 3),IF Log1p Time ≤ 0.001802,1,True,0.06618030224075039,0.0616,-0.5508837197876348,-0.6037509821553676,-0.6472081041909487,-0.5258209736795635,True,True,True,True,,,,,False,Log1p Time <= 0.0018018
2,Surrogate tree (depth 3),IF Log1p Time ≤ 0.05378 AND Log1p Time > 0.001802,2,True,0.0036477331943720686,0.0037,-0.3614386450004089,-0.4710984482852539,,,False,True,False,False,,,,,False,Log1p Time <= 0.0537769 and Log1p Time > 0.0018018
2,Surrogate tree (depth 3),IF Log1p Time ≤ 1.787 AND Log1p Time > 0.05378 AND Drug Encapsulation Efficiency is not clearly High,3,False,0.17404898384575299,0.296,-0.1957049564079696,-0.1703325162793749,-0.29592769498776966,-0.058351701890993965,True,True,True,True,0.3557422969187675,0.10515476957724973,-0.08395731769121301,0.25957318827202785,False,Log1p Time <= 1.78743 and Log1p Time > 0.0537769 and Drug Encapsulation Efficiency is High <= 0.57078
2,Surrogate tree (depth 3),IF Log1p Time ≤ 1.787 AND Log1p Time > 0.05378 AND Drug Encapsulation Efficiency is mostly High,3,False,0.10239708181344451,0.0598,-0.37448890135149504,-0.2393758445798243,-0.35184449272012935,-0.10878664715837509,True,True,True,True,0.3557422969187675,-0.10515476957724973,-0.24829216478954624,0.08353222983027438,False,Log1p Time <= 1.78743 and Log1p Time > 0.0537769 and Drug Encapsulation Efficiency is High > 0.57078
2,Surrogate tree (depth 3),IF Log1p Time > 1.787 AND Log1p Time ≤ 2.939 AND Polymer MW is not clearly Low,3,False,0.22642001042209484,0.2773,-0.02422158764653748,0.14509878511734486,-0.03235595231344633,0.2518747512477477,True,False,False,False,0.42203548085901027,-0.04746048875277964,-0.19697145133052507,0.031220264866022668,False,Log1p Time > 1.78743 and Log1p Time <= 2.93865 and Polymer MW is Low <= 0.798307
2,Surrogate tree (depth 3),IF Log1p Time > 1.787 AND Log1p Time ≤ 2.939 AND Polymer MW is mostly Low,3,False,0.1331422615945805,0.1447,0.2258658739669021,0.17809677198149776,0.1363430062492653,0.227587186016861,True,True,True,True,0.42203548085901027,0.04746048875277964,-0.02868432018401037,0.20063032215129992,False,Log1p Time > 1.78743 and Log1p Time <= 2.93865 and Polymer MW is Low > 0.798307
2,Surrogate tree (depth 3),IF Log1p Time > 2.939 AND Polymer MW is not clearly Medium,2,False,0.28660760812923397,0.1569,0.3781739338802559,0.26074516439944306,0.20383754817591337,0.38361109060330123,True,True,True,True,,,,,False,Log1p Time > 2.93865 and Polymer MW is Medium <= 0.975082
2,Surrogate tree (depth 3),IF Log1p Time > 2.939 AND Polymer MW is mostly Medium,2,False,0.007556018759770714,0.0,-0.16488914835355667,,,,False,False,False,False,,,,,False,Log1p Time > 2.93865 and Polymer MW is Medium > 0.975082
3,RuleFit,IF Log1p Time ≤ 0.05092,1,True,0.06885162601626016,0.0668,-0.5589985677033937,-0.5478585698298691,-0.6220274656362156,-0.4724264152865792,True,True,True,True,,,,,False,Log1p Time <= 0.050916
3,RuleFit,IF Log1p Time ≤ 0.08698,1,True,0.07190040650406504,0.0689,-0.5551580374762554,-0.5420809404923274,-0.6153821750826837,-0.45688311029067274,True,True,True,True,,,,,False,Log1p Time <= 0.0869811
3,RuleFit,IF Log1p Time ≤ 0.07274,1,True,0.07063008130081301,0.0678,-0.5569629801605811,-0.5416554639145013,-0.6139994456122074,-0.45537515154583313,True,True,True,True,,,,,False,Log1p Time <= 0.0727405
3,RuleFit,IF Log1p Time ≤ 0.1035,1,True,0.07342479674796748,0.0689,-0.552620631871223,-0.5420809404923274,-0.6166944988002123,-0.46195303136789817,True,True,True,True,,,,,False,Log1p Time <= 0.103529
3,RuleFit,IF Log1p Time ≤ 0.05768,1,True,0.06961382113821138,0.0678,-0.5584216149165913,-0.5416554639145013,-0.6193922270878728,-0.4559287706172277,True,True,True,True,,,,,False,Log1p Time <= 0.0576824
3,RuleFit,IF Log1p Time ≤ 0.06874,1,True,0.07063008130081301,0.0678,-0.5569629801605811,-0.5416554639145013,-0.6185195286836759,-0.4547365737714886,True,True,True,True,,,,,False,Log1p Time <= 0.0687426
3,RuleFit,IF Log1p Time ≤ 0.1129,1,True,0.07520325203252033,0.0689,-0.5484049444982413,-0.5420809404923274,-0.6147441230704042,-0.4547970417594171,True,True,True,True,,,,,False,Log1p Time <= 0.11288
3,RuleFit,IF Log1p Time ≤ 0.03799,1,True,0.06732723577235772,0.0647,-0.561092266532838,-0.5522473163962069,-0.6261060402653876,-0.4763832105805964,True,True,True,True,,,,,False,Log1p Time <= 0.037993
3,RuleFit,IF Drug Encapsulation Efficiency is mostly High AND Log1p Time ≤ 2.078,2,False,0.13338414634146342,0.2076,-0.36183495286727674,-0.46182869233660245,-0.5343723299254801,-0.37964359689901683,True,True,True,True,0.40184994861253853,-0.16082531879215817,-0.24132559732467898,-0.06257290686003014,True,Drug Encapsulation Efficiency is High > 0.578778 and Log1p Time <= 2.07839
3,RuleFit,IF Initial Drug-to-Polymer Ratio is not clearly Low AND Solubility Enhancer Concentration is not clearly Low AND Log1p Time ≤ 2.302 AND Log1p Time > 0.07002 AND Polymer MW is not clearly Low,5,False,0.0779979674796748,0.0863,-0.33808607170697585,-0.2752348214065132,-0.336884910893425,-0.1738078793373713,True,True,True,True,0.408016443987667,-0.06684260144706289,-0.15901949815246083,0.050236569118726454,False,Initial Drug-to-Polymer Ratio is Low <= 0.990398 and Solubility Enhancer Concentration is Low <= 0.99885 and Log1p Time <= 2.30163 and Log1p Time > 0.0700229 and Polymer MW is Low <= 0.845238
3,RuleFit,IF Log1p Time ≤ 1.074,1,True,0.20858739837398374,0.1891,-0.4474185955876986,-0.5247737167541008,-0.5799637146120786,-0.4549171154724852,True,True,True,True,,,,,False,Log1p Time <= 1.07449
3,RuleFit,IF Log1p Time ≤ 0.6644,1,True,0.14278455284552846,0.1326,-0.47898752164558267,-0.5237171635101241,-0.5894118263756065,-0.4407704327837927,True,True,True,True,,,,,False,Log1p Time <= 0.664441
3,RuleFit,IF Log1p Time ≤ 0.3644,1,True,0.11204268292682927,0.1089,-0.5025052575959627,-0.5236232855516213,-0.5954143408730643,-0.4396073716802449,True,True,True,True,,,,,False,Log1p Time <= 0.364417
3,RuleFit,IF Log1p Time ≤ 0.806,1,True,0.1915650406504065,0.1799,-0.45726270496654764,-0.5199554234445631,-0.5768582815414652,-0.44787767372811416,True,True,True,True,,,,,False,Log1p Time <= 0.80604
3,RuleFit,IF Log1p Time ≤ 0.6887,1,True,0.15193089430894308,0.1459,-0.47306474327916137,-0.5192750244038239,-0.5874263441016381,-0.43789295931931604,True,True,True,True,,,,,False,Log1p Time <= 0.688685
3,RuleFit,IF Polymer MW has some Medium AND Initial Drug-to-Polymer Ratio has some Medium AND Particle Size is not clearly Medium AND Log1p Time ≤ 2.812 AND Log1p Time > 1.086,5,False,0.14761178861788618,0.2415,-0.2238436723607265,0.018891000960802096,-0.13868691300724184,0.16230300923234575,True,False,False,False,0.4789311408016444,0.06224246282022533,-0.11341328618538425,0.190833769046247,False,Polymer MW is Medium > 0.152381 and Initial Drug-to-Polymer Ratio is Medium > 0.120698 and Particle Size is Medium <= 0.539937 and Log1p Time <= 2.81248 and Log1p Time > 1.08551
3,RuleFit,IF Log1p Time ≤ 1.469,1,True,0.3130081300813008,0.2682,-0.41054814710059784,-0.5065474052358523,-0.5533410262726759,-0.4479293313565063,True,True,True,True,,,,,False,Log1p Time <= 1.46888
3,RuleFit,IF Log1p Time ≤ 1.101,1,True,0.22357723577235772,0.2004,-0.44040385554300976,-0.5182858114593859,-0.5717758705015833,-0.44983579596253687,True,True,True,True,,,,,False,Log1p Time <= 1.10108
3,RuleFit,IF Drug Loading Capacity has some Medium AND Drug Encapsulation Efficiency is mostly High AND Log1p Time ≤ 3.112 AND Log1p Time > 1.386,4,False,0.10518292682926829,0.1994,-0.14418508202812835,-0.01924483699733559,-0.16906348644329727,0.09872739916964962,True,True,False,False,0.5673175745118191,-0.11491576354912147,-0.26694548143756724,0.04236057011115837,False,Drug Loading Capacity is Medium > 0.336884 and Drug Encapsulation Efficiency is High > 0.579387 and Log1p Time <= 3.11218 and Log1p Time > 1.38577
3,RuleFit,IF Log1p Time ≤ 1.101,1,True,0.22383130081300814,0.2004,-0.44053269686010194,-0.5182858114593859,-0.5704481997056153,-0.4498804206507905,True,True,True,True,,,,,False,Log1p Time <= 1.1013
3,RuleFit,IF Log1p Time ≤ 0.8054,1,True,0.1915650406504065,0.1799,-0.45726270496654764,-0.5199554234445631,-0.5777099306041629,-0.4505274492604444,True,True,True,True,,,,,False,Log1p Time <= 0.805442
3,RuleFit,IF Log1p Time ≤ 1.46,1,True,0.31148373983739835,0.2682,-0.4101845093606872,-0.5065474052358523,-0.5527153970516944,-0.44635740896207543,True,True,True,True,,,,,False,Log1p Time <= 1.4597
3,RuleFit,IF Drug MW is not clearly Low AND Polymer MW has some Medium AND Particle Size has some Medium AND Log1p Time ≤ 2.77 AND Log1p Time > 0.806,5,False,0.1991869918699187,0.1901,-0.21806232891598348,-0.18512571272713502,-0.2704411780016446,-0.011752718903888019,True,True,True,True,0.4635149023638232,-0.19837404008123932,-0.3095359868774422,-0.04078720586153505,True,Drug MW is Low <= 0.903458 and Polymer MW is Medium > 0.166667 and Particle Size is Medium > 0.0262233 and Log1p Time <= 2.76976 and Log1p Time > 0.80604
3,RuleFit,IF Particle Size is not clearly Low AND Log1p Time ≤ 1.936,2,False,0.3234247967479675,0.3145,-0.38393076854268265,-0.4741982063987281,-0.5489147083335488,-0.40969124268702306,True,True,True,True,0.35868448098663924,-0.07057823729889809,-0.2646398928723763,0.025704333956338532,False,Particle Size is Low <= 0.944308 and Log1p Time <= 1.93566
3,RuleFit,IF Drug Encapsulation Efficiency is mostly High AND Log1p Time ≤ 2.949 AND Log1p Time > 0.5729,3,False,0.22383130081300814,0.335,-0.16541284182517635,-0.14204579682605256,-0.21846270721419148,-0.07949902558589678,True,True,True,True,0.6063720452209661,-0.12467239979064304,-0.2434710046358391,0.01790112018430042,False,Drug Encapsulation Efficiency is High > 0.55688 and Log1p Time <= 2.94859 and Log1p Time > 0.572896
3,RuleFit,IF Drug Encapsulation Efficiency has some High AND Log1p Time ≤ 3.085 AND Log1p Time > 0.6536,3,False,0.28988821138211385,0.445,-0.13632912537663155,-0.1036930098190681,-0.20948960968863664,0.006824261115195366,True,True,False,False,0.65775950668037,-0.1521249400456392,-0.252056732491205,-0.017624726485307916,True,Drug Encapsulation Efficiency is High > 0.42931 and Log1p Time <= 3.08515 and Log1p Time > 0.653626
3,RuleFit,IF Drug MW is not clearly Medium AND Log1p Time ≤ 2.28,2,False,0.47027439024390244,0.4327,-0.3545666638362359,-0.4215931258132223,-0.5048869712241356,-0.3247310057900589,True,True,True,True,0.4686536485097636,0.09451139081087384,0.0012899176965019952,0.17891436866857902,True,Drug MW is Medium <= 0.774815 and Log1p Time <= 2.28028
3,RuleFit,IF Log1p Time > 0.6644,1,True,0.8572154471544715,0.8674,0.47898752164558267,0.5237171635101241,0.4448233577636441,0.5916618613917198,True,True,True,True,,,,,False,Log1p Time > 0.664441
3,RuleFit,IF Log1p Time > 1.101,1,True,0.7761686991869918,0.7996,0.44053269686010194,0.5182858114593859,0.45028734983829616,0.5687326728184449,True,True,True,True,,,,,False,Log1p Time > 1.1013
3,RuleFit,IF Drug Encapsulation Efficiency is not clearly High AND Log1p Time ≤ 2.949 AND Log1p Time > 0.5729,3,False,0.40015243902439024,0.2713,0.10805325324665876,0.041470542242369124,-0.13710728093647057,0.19456889977925199,True,True,False,False,0.6063720452209661,0.12467239979064304,-0.016202126442847062,0.2468340840184327,False,Drug Encapsulation Efficiency is High <= 0.55688 and Log1p Time <= 2.94859 and Log1p Time > 0.572896
3,RuleFit,IF Log1p Time > 1.469,1,True,0.6869918699186992,0.7318,0.41054814710059784,0.5065474052358523,0.44981834144270066,0.5505402787015294,True,True,True,True,,,,,False,Log1p Time > 1.46888
3,RuleFit,IF Polymer MW is not clearly Medium AND Log1p Time > 1.79,2,False,0.5495426829268293,0.4327,0.3644628813054705,0.25186298279866387,0.12422611970803682,0.4858303878927484,True,True,True,True,0.6772867420349434,-0.04596650113697609,-0.17517074526320403,0.08292968971317781,False,Polymer MW is Medium <= 0.614286 and Log1p Time > 1.7895
3,RuleFit,IF Drug Encapsulation Efficiency is not clearly Medium AND Drug Encapsulation Efficiency is not clearly High AND Log1p Time > 1.591,3,False,0.5078760162601627,0.4183,0.3231819757364188,0.2770678543977273,0.15927525015536625,0.40495966172684933,True,True,True,True,0.7266187050359713,0.051574904525874765,-0.04644426968866175,0.16088030375215062,False,Drug Encapsulation Efficiency is Medium <= 0.953865 and Drug Encapsulation Efficiency is High <= 0.731846 and Log1p Time > 1.59086
3,RuleFit,IF Log1p Time > 1.46,1,True,0.6885162601626016,0.7318,0.4101845093606872,0.5065474052358523,0.44632128662821174,0.5527747575775139,True,True,True,True,,,,,False,Log1p Time > 1.4597
3,RuleFit,IF Particle Size is not clearly Medium AND Log1p Time > 2.301,2,False,0.45426829268292684,0.5139,0.3501537891875831,0.4610415711695334,0.41542846484484514,0.5219170504455939,True,True,True,True,0.5241521068859198,0.2065647520054784,0.13206311844646135,0.28182967059393965,True,Particle Size is Medium <= 0.843488 and Log1p Time > 2.30091
3,RuleFit,IF Drug Encapsulation Efficiency has some High AND Log1p Time > 3.085,2,False,0.12627032520325204,0.1788,0.29307591586594633,0.3467462079719948,0.25933953849804947,0.4279945512754376,True,True,True,True,0.21891058581706063,0.008861093131960707,-0.12521765337381685,0.08595506745373953,False,Drug Encapsulation Efficiency is High > 0.42931 and Log1p Time > 3.08515
